fund_id,fund_name,amc_id,category_id,risk_rating_id,benchmark_id,inception_date
606,Fund 11,2,1,4,4,2018-05-23
607,Fund 80,1,1,3,5,1991-08-27
608,Fund 3,1,5,2,1,1991-09-07
609,Fund 111,2,4,3,3,2005-06-20
610,Fund 187,4,5,1,5,1998-10-13
611,Fund 39,3,2,2,4,2017-08-19
612,Fund 136,2,4,1,4,2009-11-12
613,Fund 185,1,5,1,1,1990-10-11
614,Fund 132,8,4,1,1,2004-10-09
615,Fund 128,1,4,4,2,2007-03-06
616,Fund 34,5,2,3,4,1993-09-13
617,Fund 70,2,2,3,4,2011-03-14
618,Fund 120,6,2,1,1,2000-09-03
619,Fund 33,3,5,1,1,2009-09-15
620,Fund 91,8,4,4,4,1990-02-08
621,Fund 4,1,2,2,1,1999-07-12
622,Fund 19,8,1,3,2,1991-12-01
623,Fund 52,1,1,3,1,1997-10-02
624,Fund 87,6,5,1,2,2013-06-20
625,Fund 63,5,1,2,1,2004-06-27
626,Fund 27,5,6,1,1,2010-03-28
627,Fund 96,1,4,4,4,1990-01-08
628,Fund 125,1,4,1,2,2019-01-23
629,Fund 109,8,5,2,3,2002-06-13
630,Fund 68,6,1,3,1,1992-06-26
631,Fund 106,8,6,4,4,2014-06-27
632,Fund 82,1,3,2,1,1997-05-25
633,Fund 67,7,5,3,1,2005-10-08
634,Fund 130,1,3,3,1,2010-09-17
635,Fund 169,1,5,3,2,1994-10-27
636,Fund 192,7,2,2,2,2011-03-17
637,Fund 108,2,6,3,5,2014-12-16
638,Fund 57,8,4,1,5,2008-04-07
639,Fund 96,5,5,2,5,1998-08-13
640,Fund 162,3,4,1,2,2000-11-27
641,Fund 125,7,5,3,4,1995-02-10
642,Fund 99,2,4,3,4,2013-07-09
643,Fund 62,4,4,2,2,2006-07-27
644,Fund 8,2,6,4,2,2020-11-26
645,Fund 31,1,1,3,1,2010-10-16
646,Fund 38,1,5,2,3,2017-09-02
647,Fund 185,4,2,4,5,1999-01-22
648,Fund 137,7,5,1,3,1993-02-21
649,Fund 40,3,4,3,1,2015-08-12
650,Fund 189,5,6,1,2,2022-08-20
651,Fund 169,5,5,1,4,2020-12-19
652,Fund 113,8,6,2,2,2009-03-25
653,Fund 72,6,3,3,2,2018-02-16
654,Fund 101,6,1,4,2,2015-09-09
655,Fund 184,5,5,1,3,1998-04-11
656,Fund 32,8,1,3,3,2013-10-15
657,Fund 107,8,4,3,1,2016-10-20
658,Fund 150,3,6,1,2,2018-01-24
659,Fund 91,3,3,2,2,2018-01-14
660,Fund 114,2,2,1,3,1991-06-06
661,Fund 129,5,3,4,5,1997-08-11
662,Fund 49,6,1,4,5,1995-07-27
663,Fund 18,2,1,1,4,2019-09-28
664,Fund 167,7,3,3,4,2017-05-05
665,Fund 115,1,2,4,3,2010-03-24
666,Fund 141,6,6,2,3,1991-10-05
667,Fund 182,8,3,3,2,2019-11-17
668,Fund 41,1,4,3,1,2019-07-06
669,Fund 9,6,6,3,3,2005-01-14
670,Fund 8,7,1,1,4,2020-05-20
671,Fund 200,8,4,4,4,2019-07-09
672,Fund 104,1,4,4,2,1990-08-06
673,Fund 101,4,6,4,4,2000-07-19
674,Fund 143,8,1,1,2,2022-01-06
675,Fund 121,7,3,4,2,2020-11-03
676,Fund 37,6,5,2,5,1996-10-19
677,Fund 194,6,4,1,1,2014-11-16
678,Fund 199,4,4,3,4,2014-05-22
679,Fund 44,7,3,4,2,2000-02-04
680,Fund 131,4,3,4,3,2006-01-08
681,Fund 11,5,6,4,1,2008-02-12
682,Fund 25,6,1,3,2,2010-04-02
683,Fund 98,3,6,3,1,2005-07-06
684,Fund 1,6,1,4,1,2014-11-27
685,Fund 114,4,1,4,4,1993-12-15
686,Fund 49,8,3,2,4,2020-12-26
687,Fund 108,4,1,4,5,2002-07-13
688,Fund 74,2,2,4,1,2011-05-22
689,Fund 119,1,5,4,1,2002-08-18
690,Fund 118,7,5,3,4,1990-01-08
691,Fund 127,5,6,1,2,2005-02-19
692,Fund 21,7,5,1,1,2007-03-05
693,Fund 143,3,5,3,1,1997-03-28
694,Fund 73,1,3,2,3,2008-08-22
695,Fund 117,8,6,4,1,1995-07-16
696,Fund 189,1,5,1,2,1999-04-07
697,Fund 7,2,5,4,5,2020-03-08
698,Fund 145,7,1,2,5,2001-06-16
699,Fund 32,1,6,4,1,2002-01-14
700,Fund 100,5,5,1,5,2012-09-15
701,Fund 27,4,3,2,1,2020-11-08
702,Fund 152,1,1,4,5,1996-03-06
703,Fund 23,6,5,4,1,2010-07-21
704,Fund 127,7,1,4,1,2002-04-12
705,Fund 16,6,3,1,3,2000-05-11
706,Fund 81,4,2,2,5,2000-07-13
707,Fund 161,1,5,4,2,2015-12-21
708,Fund 159,6,4,4,2,2022-03-09
709,Fund 167,4,6,3,1,2016-05-14
710,Fund 94,5,5,2,5,2016-12-09
711,Fund 189,3,3,1,2,2015-10-14
712,Fund 11,6,2,2,2,2017-09-13
713,Fund 147,2,6,2,2,2014-04-24
714,Fund 107,8,1,4,2,2004-06-21
715,Fund 121,1,6,4,4,1995-03-18
716,Fund 112,6,1,2,5,2005-12-11
717,Fund 106,4,4,1,2,2010-07-02
718,Fund 174,2,2,2,1,2002-11-16
719,Fund 106,1,4,3,4,2002-09-17
720,Fund 145,4,3,3,2,2017-06-09
721,Fund 141,7,3,1,4,2012-10-22
722,Fund 115,4,1,3,1,2006-07-07
723,Fund 151,4,5,2,2,2022-12-15
724,Fund 190,3,3,3,4,1999-10-14
725,Fund 119,8,1,3,3,2003-02-25
726,Fund 92,2,6,3,1,1995-03-04
727,Fund 43,8,6,1,2,2002-05-05
728,Fund 71,5,3,2,1,1993-06-21
729,Fund 147,3,1,3,4,2011-10-28
730,Fund 156,4,4,2,3,2004-07-10
731,Fund 83,3,2,3,1,2000-12-20
732,Fund 112,5,3,2,3,1995-10-19
733,Fund 64,1,4,4,4,2015-10-02
734,Fund 57,5,6,2,2,2002-11-08
735,Fund 141,4,1,3,2,1991-02-12
736,Fund 193,2,5,1,5,2006-10-24
737,Fund 1,1,1,3,5,2019-08-27
738,Fund 122,7,3,4,2,2011-11-26
739,Fund 48,7,1,3,3,2010-08-14
740,Fund 163,8,3,4,1,1997-05-06
741,Fund 105,3,4,1,5,2019-02-20
742,Fund 112,4,6,1,1,2003-12-23
743,Fund 25,5,6,1,4,2002-04-16
744,Fund 111,3,4,1,3,1997-09-23
745,Fund 182,1,4,1,5,2004-06-25
746,Fund 196,2,5,1,1,2017-01-10
747,Fund 71,8,5,3,4,1993-07-09
748,Fund 191,2,4,3,1,2005-09-04
749,Fund 173,7,5,2,5,2022-04-12
750,Fund 141,8,4,2,3,1998-01-02
751,Fund 121,1,1,2,2,1996-07-06
752,Fund 177,4,2,3,5,1990-07-15
753,Fund 91,4,3,1,1,1993-09-13
754,Fund 5,1,2,1,1,2022-06-10
755,Fund 140,1,1,3,5,1991-07-26
756,Fund 42,4,3,2,4,2004-08-25
757,Fund 183,3,4,2,4,2021-12-28
758,Fund 147,8,6,3,4,1992-09-02
759,Fund 197,4,4,3,3,1995-05-10
760,Fund 80,6,3,1,5,2014-07-01
761,Fund 56,7,4,3,5,1999-12-24
762,Fund 163,7,3,1,5,1993-12-22
763,Fund 48,6,4,3,2,2007-07-01
764,Fund 164,4,5,4,3,2016-09-11
765,Fund 98,1,6,1,2,1998-03-01
766,Fund 62,3,2,3,1,2004-04-22
767,Fund 52,2,3,4,3,1992-07-18
768,Fund 150,8,3,1,2,2014-09-27
769,Fund 145,7,4,2,1,2007-01-05
770,Fund 155,1,1,3,1,2008-04-16
771,Fund 16,1,6,3,5,2000-04-02
772,Fund 63,7,3,2,3,2022-01-26
773,Fund 41,5,6,1,2,2008-09-17
774,Fund 186,4,1,1,5,1992-02-24
775,Fund 74,2,6,3,2,2017-10-23
776,Fund 95,4,5,1,1,2013-10-16
777,Fund 121,4,3,4,1,2004-05-02
778,Fund 117,5,3,3,5,1995-05-22
779,Fund 140,1,1,4,2,2014-03-10
780,Fund 141,7,3,4,4,2005-06-16
781,Fund 7,2,4,3,1,2016-06-28
782,Fund 136,5,6,2,5,2010-12-19
783,Fund 194,5,3,2,2,1997-08-09
784,Fund 190,1,3,1,5,2022-07-25
785,Fund 46,8,3,1,4,2017-06-21
786,Fund 94,1,4,4,4,2003-05-28
787,Fund 55,1,5,4,2,2022-05-13
788,Fund 64,2,3,3,1,2009-09-21
789,Fund 20,3,2,2,3,2009-01-10
790,Fund 32,6,1,1,4,1992-05-18
791,Fund 127,4,5,4,1,2006-06-11
792,Fund 56,1,3,1,3,1999-01-07
793,Fund 91,8,5,2,2,1994-08-12
794,Fund 136,2,3,2,5,1999-11-05
795,Fund 187,1,2,2,2,2005-03-28
796,Fund 67,6,4,4,1,2016-02-25
797,Fund 156,7,4,4,3,2021-05-04
798,Fund 57,4,4,3,4,2000-04-15
799,Fund 126,3,3,1,1,2019-05-26
800,Fund 69,3,6,3,3,1996-09-05
801,Fund 74,1,2,2,1,2014-10-10
802,Fund 164,5,6,1,5,1997-12-18
803,Fund 1,1,4,1,1,2001-06-22
804,Fund 156,4,2,2,3,2000-09-06
805,Fund 81,1,3,3,1,2002-11-06
806,Fund 36,5,1,4,4,2014-07-07
807,Fund 117,7,5,1,2,2000-03-15
808,Fund 13,2,2,3,4,1991-07-22
809,Fund 69,1,1,3,2,2013-05-02
810,Fund 39,1,1,3,3,2018-12-18
811,Fund 118,6,6,1,2,2020-09-07
812,Fund 2,4,3,1,5,2010-08-23
813,Fund 176,4,6,1,5,2003-11-04
814,Fund 136,6,4,1,2,1995-12-12
815,Fund 46,3,4,2,5,1994-04-21
816,Fund 159,2,5,4,3,2020-02-06
817,Fund 183,4,6,2,5,1999-03-02
818,Fund 22,1,4,3,1,1994-08-06
819,Fund 73,7,6,3,3,2007-12-21
820,Fund 93,5,5,3,2,2009-07-12
821,Fund 50,2,1,2,3,2013-05-07
822,Fund 21,5,6,3,1,2000-05-11
823,Fund 103,6,6,2,3,2020-12-19
824,Fund 95,4,1,1,1,2009-07-01
825,Fund 113,5,5,1,4,2010-04-17
826,Fund 137,1,2,2,3,1997-09-19
827,Fund 24,4,3,3,1,2001-08-03
828,Fund 94,4,1,1,3,1990-05-28
829,Fund 4,8,2,1,2,2001-10-09
830,Fund 186,7,5,4,4,2008-03-20
831,Fund 61,4,3,1,2,1994-08-28
832,Fund 70,5,3,3,4,2016-04-07
833,Fund 56,4,6,3,4,1993-06-23
834,Fund 129,2,6,4,2,2008-11-01
835,Fund 35,1,4,1,3,2012-10-13
836,Fund 104,7,1,1,3,2005-01-03
837,Fund 54,2,1,3,5,1994-06-27
838,Fund 127,1,1,2,2,1995-03-02
839,Fund 181,2,1,1,3,2002-05-11
840,Fund 15,6,3,3,1,2013-07-11
841,Fund 149,7,5,4,1,1992-01-13
842,Fund 109,2,3,4,2,2014-11-24
843,Fund 174,6,5,2,4,2020-06-18
844,Fund 50,6,4,1,1,2017-09-06
845,Fund 130,8,2,2,4,2009-03-02
846,Fund 89,7,3,2,3,2014-06-13
847,Fund 180,3,4,2,3,2008-02-21
848,Fund 71,5,1,1,3,1993-06-25
849,Fund 51,3,2,4,2,1997-07-17
850,Fund 155,5,4,2,3,2005-09-22
851,Fund 36,3,2,2,1,2015-02-19
852,Fund 79,7,2,2,3,2011-04-07
853,Fund 191,2,1,3,5,2012-10-28
854,Fund 195,2,2,4,1,2013-07-24
855,Fund 29,8,5,3,2,2016-12-24
856,Fund 10,1,3,1,3,2020-06-05
857,Fund 119,4,2,1,1,2004-07-10
858,Fund 53,5,1,2,1,2006-02-18
859,Fund 16,7,5,2,2,2003-10-11
860,Fund 159,5,4,2,4,1991-05-01
861,Fund 86,5,1,1,3,1992-05-08
862,Fund 124,7,2,3,4,1990-09-05
863,Fund 170,6,1,2,5,2000-03-02
864,Fund 68,8,3,1,3,2019-09-13
865,Fund 47,8,4,3,5,2010-02-13
866,Fund 8,3,5,4,3,2018-11-04
867,Fund 5,4,4,1,1,1994-11-24
868,Fund 2,7,3,1,5,2019-02-13
869,Fund 29,7,1,1,2,2015-11-05
870,Fund 200,2,4,1,2,2013-06-02
871,Fund 46,4,6,1,5,2003-02-19
872,Fund 62,5,1,3,5,2009-08-27
873,Fund 99,7,2,1,4,1990-10-08
874,Fund 32,4,6,2,4,1997-08-15
875,Fund 195,4,5,3,1,2007-12-03
876,Fund 59,5,2,2,5,2021-02-09
877,Fund 47,8,2,4,3,2013-10-27
878,Fund 77,8,2,4,4,1999-04-05
879,Fund 71,8,3,3,5,2000-11-08
880,Fund 69,1,4,1,4,2019-07-20
881,Fund 112,4,4,3,2,2012-12-26
882,Fund 15,7,4,3,4,2021-03-01
883,Fund 57,8,4,3,5,1991-09-18
884,Fund 173,7,5,4,1,2002-03-23
885,Fund 44,3,1,1,2,2008-04-01
886,Fund 24,1,5,3,5,2003-04-16
887,Fund 81,1,6,3,1,2002-03-25
888,Fund 1,8,6,2,4,2005-06-18
889,Fund 120,1,4,1,5,2018-05-19
890,Fund 96,3,3,1,4,2012-11-02
891,Fund 52,5,3,3,1,1997-04-26
892,Fund 35,1,6,1,1,2010-04-23
893,Fund 152,1,1,2,2,2001-05-13
894,Fund 164,3,4,2,3,1991-02-21
895,Fund 85,4,1,3,2,2016-09-22
896,Fund 181,3,1,4,1,1994-11-08
897,Fund 84,2,1,4,1,1990-05-27
898,Fund 28,3,4,4,4,2021-02-09
899,Fund 83,3,5,3,4,1995-09-08
900,Fund 93,6,6,4,5,2006-01-14
901,Fund 110,7,2,4,3,2018-04-03
902,Fund 51,5,1,2,4,1994-09-20
903,Fund 134,2,3,4,1,2018-11-01
904,Fund 145,7,4,3,3,1998-02-05
905,Fund 137,4,3,3,1,1996-10-08
906,Fund 84,3,1,4,4,1996-11-09
907,Fund 162,2,1,4,2,1991-06-13
908,Fund 11,4,4,4,2,2009-09-04
909,Fund 25,5,6,2,3,1993-06-02
910,Fund 132,7,3,3,2,2020-08-17
911,Fund 44,3,5,4,2,2017-01-16
912,Fund 8,3,3,2,3,1990-10-17
913,Fund 174,4,3,2,1,2006-11-23
914,Fund 34,7,3,3,2,1995-09-06
915,Fund 77,3,3,1,5,1999-07-25
916,Fund 100,3,4,3,2,2021-12-08
917,Fund 155,7,6,1,1,2008-04-20
918,Fund 15,1,4,1,4,2015-07-05
919,Fund 11,3,5,4,5,2001-10-13
920,Fund 109,1,6,1,2,2009-12-06
921,Fund 164,6,6,2,5,2006-04-23
922,Fund 46,1,4,2,4,2001-01-06
923,Fund 162,2,2,4,4,2006-01-23
924,Fund 19,4,6,2,5,2005-09-03
925,Fund 131,4,5,2,5,2006-09-15
926,Fund 123,5,6,2,2,2005-08-23
927,Fund 84,3,5,3,2,2006-10-22
928,Fund 196,8,6,4,3,2013-08-04
929,Fund 153,7,5,1,4,2016-05-13
930,Fund 190,2,2,1,4,2015-10-11
931,Fund 88,7,2,1,3,2012-08-10
932,Fund 103,2,1,3,2,1994-07-15
933,Fund 166,4,6,3,2,1994-01-15
934,Fund 180,7,5,3,1,2020-05-28
935,Fund 37,5,5,3,2,2001-11-28
936,Fund 118,6,4,3,3,1998-10-07
937,Fund 63,7,3,2,4,2002-01-11
938,Fund 92,2,4,1,4,2020-12-10
939,Fund 80,8,4,2,1,2021-09-25
940,Fund 64,3,6,3,2,2003-01-24
941,Fund 131,4,5,1,1,1990-10-16
942,Fund 18,4,6,4,2,2018-04-07
943,Fund 20,4,5,3,5,2004-02-18
944,Fund 82,6,4,4,2,1997-07-27
945,Fund 158,6,2,4,2,2013-05-27
946,Fund 47,7,4,1,5,1996-06-17
947,Fund 150,7,1,1,1,2006-09-13
948,Fund 93,5,3,2,4,2008-06-07
949,Fund 99,6,2,3,1,2012-03-12
950,Fund 63,5,3,4,5,2020-10-13
951,Fund 134,4,3,4,4,1995-06-13
952,Fund 110,5,1,1,5,2019-12-02
953,Fund 44,3,6,1,4,2017-09-27
954,Fund 82,1,1,3,1,1992-09-09
955,Fund 9,1,5,1,2,2013-08-19
956,Fund 20,5,2,2,2,1995-08-10
957,Fund 57,5,6,3,4,2008-06-11
958,Fund 184,4,1,4,4,1995-07-18
959,Fund 72,6,3,1,5,2019-08-04
960,Fund 24,4,1,1,4,1999-11-18
961,Fund 115,5,2,4,3,1994-05-04
962,Fund 57,3,3,1,2,1992-04-23
963,Fund 174,4,4,2,3,2014-05-05
964,Fund 182,3,6,2,2,2019-03-18
965,Fund 178,3,5,4,4,2015-04-21
966,Fund 105,8,4,2,4,2016-12-22
967,Fund 93,2,6,2,4,2012-02-07
968,Fund 174,8,2,1,4,2003-07-26
969,Fund 4,7,3,1,5,2001-02-14
970,Fund 91,8,2,3,1,2020-08-01
971,Fund 187,8,4,3,1,1992-04-24
972,Fund 184,8,1,3,4,2003-01-10
973,Fund 120,5,1,2,4,2018-04-09
974,Fund 165,6,4,1,1,2003-03-10
975,Fund 67,5,2,4,5,1991-08-14
976,Fund 20,6,5,2,3,2015-04-08
977,Fund 73,6,4,3,1,2002-04-13
978,Fund 142,5,2,4,1,2016-03-05
979,Fund 74,1,3,4,3,1994-03-08
980,Fund 31,7,3,4,1,2007-08-05
981,Fund 126,6,3,2,4,2006-01-19
982,Fund 200,8,6,2,1,2013-03-17
983,Fund 137,5,3,3,5,2008-01-15
984,Fund 32,3,6,4,3,1998-10-01
985,Fund 171,1,1,1,3,2013-09-28
986,Fund 29,7,4,2,4,2019-01-14
987,Fund 46,3,4,2,3,2013-07-25
988,Fund 77,3,2,1,5,2018-02-15
989,Fund 56,3,4,2,2,2002-05-16
990,Fund 159,3,2,3,1,2017-12-08
991,Fund 18,8,1,1,3,2008-01-27
992,Fund 171,2,5,2,2,1995-06-14
993,Fund 189,1,2,3,5,1994-12-13
994,Fund 123,4,5,4,5,1997-02-27
995,Fund 28,1,3,3,1,1994-09-22
996,Fund 100,2,4,4,1,2018-06-27
997,Fund 133,6,6,1,1,2010-07-14
998,Fund 27,2,3,2,2,1997-02-16
999,Fund 169,5,3,3,3,2021-04-09
1000,Fund 75,3,5,2,5,1994-12-05
1001,Fund 41,6,1,3,3,1992-12-21
1002,Fund 173,1,6,1,2,2000-04-06
1003,Fund 122,7,2,1,1,2007-09-26
1004,Fund 25,7,2,1,5,1993-07-22
1005,Fund 42,2,2,2,5,1999-09-14
1006,Fund 180,3,6,2,1,2012-07-14
1007,Fund 161,3,6,4,2,2011-03-17
1008,Fund 157,3,1,1,1,2011-02-08
1009,Fund 94,1,3,4,4,2004-04-09
1010,Fund 146,6,1,2,2,1991-12-09
1011,Fund 62,2,5,1,3,1994-09-23
1012,Fund 173,6,6,4,1,2001-08-06
1013,Fund 83,5,2,3,1,2022-08-12
1014,Fund 112,7,1,1,5,2014-12-17
1015,Fund 60,1,3,2,4,1990-11-03
1016,Fund 121,6,6,2,5,2018-10-28
1017,Fund 138,6,5,1,2,2007-12-21
1018,Fund 52,5,2,1,5,2020-05-28
1019,Fund 26,6,1,1,3,1996-07-02
1020,Fund 48,2,3,3,4,1997-11-15
1021,Fund 67,7,6,3,4,2015-05-10
1022,Fund 44,7,1,1,3,2013-08-17
1023,Fund 8,8,3,2,1,2018-10-09
1024,Fund 45,6,4,2,3,2002-07-06
1025,Fund 87,2,6,2,4,1997-10-08
1026,Fund 128,5,3,4,4,2012-03-17
1027,Fund 114,1,4,1,1,2014-02-19
1028,Fund 155,8,5,4,5,2012-02-09
1029,Fund 187,7,4,4,4,2012-08-20
1030,Fund 40,7,6,1,1,1997-10-28
1031,Fund 22,2,6,3,2,1994-01-19
1032,Fund 88,6,1,2,3,2007-12-17
1033,Fund 110,1,5,2,3,2017-02-24
1034,Fund 71,1,5,3,2,2013-10-06
1035,Fund 154,4,6,2,4,2021-10-26
1036,Fund 21,5,6,4,4,2019-03-27
1037,Fund 165,5,5,3,1,2003-12-10
1038,Fund 28,2,3,2,1,2000-03-19
1039,Fund 198,3,2,3,4,1990-12-20
1040,Fund 98,7,4,4,3,2017-03-26
1041,Fund 41,1,1,2,2,2012-12-03
1042,Fund 186,3,5,3,4,1990-10-26
1043,Fund 81,4,2,4,1,2018-12-28
1044,Fund 64,4,3,3,4,2018-06-26
1045,Fund 87,2,3,2,1,2010-01-25
1046,Fund 46,2,4,4,1,2019-03-13
1047,Fund 108,4,2,4,4,2016-11-19
1048,Fund 2,8,4,1,3,2003-12-07
1049,Fund 111,4,6,2,4,2005-05-01
1050,Fund 80,1,6,1,3,2003-11-01
1051,Fund 70,3,4,2,5,2000-11-24
1052,Fund 43,7,2,4,2,1997-05-15
1053,Fund 117,1,6,4,4,2021-01-07
1054,Fund 51,5,4,3,5,2022-01-27
1055,Fund 14,2,6,1,3,2011-04-24
1056,Fund 102,3,3,4,5,2022-06-11
1057,Fund 90,5,6,2,2,2004-06-22
1058,Fund 13,6,2,1,2,1995-12-26
1059,Fund 64,7,4,1,1,2007-09-27
1060,Fund 193,5,3,2,4,1999-04-11
1061,Fund 152,1,6,2,4,2001-12-19
1062,Fund 2,3,1,3,5,2018-12-15
1063,Fund 88,2,1,4,1,1992-02-12
1064,Fund 71,1,5,2,4,1992-09-20
1065,Fund 125,1,4,4,3,2018-07-01
1066,Fund 186,5,1,3,1,2003-10-01
1067,Fund 142,6,3,1,5,2014-12-10
1068,Fund 139,7,1,1,1,2018-03-05
1069,Fund 45,1,5,1,5,2001-10-15
1070,Fund 114,2,4,3,4,2005-06-17
1071,Fund 111,1,3,3,1,1997-07-17
1072,Fund 183,7,3,4,3,1994-05-12
1073,Fund 4,6,3,1,3,2003-06-09
1074,Fund 82,5,2,1,4,2005-12-16
1075,Fund 182,2,6,1,1,2007-09-09
1076,Fund 118,5,5,2,1,2003-01-13
1077,Fund 129,1,2,1,1,2014-08-18
1078,Fund 112,8,4,2,1,2021-11-27
1079,Fund 43,4,6,4,5,2022-02-19
1080,Fund 186,8,2,2,3,2022-01-26
1081,Fund 178,3,1,4,4,2019-07-20
1082,Fund 79,8,3,3,4,2015-06-13
1083,Fund 161,5,3,1,1,1995-06-25
1084,Fund 34,8,5,1,3,1997-12-06
1085,Fund 66,7,4,3,4,1997-06-03
1086,Fund 180,6,4,1,2,1999-01-25
1087,Fund 13,8,1,4,1,2021-03-21
1088,Fund 177,7,2,3,5,2003-05-17
1089,Fund 94,2,1,2,1,2014-03-21
1090,Fund 7,8,5,1,1,2000-11-06
1091,Fund 20,3,5,3,3,2011-05-15
1092,Fund 115,3,6,2,2,2008-01-10
1093,Fund 129,5,4,3,1,2002-04-02
1094,Fund 154,6,3,1,2,2013-02-11
1095,Fund 169,3,1,1,5,1998-05-26
1096,Fund 132,5,1,2,2,2018-08-21
1097,Fund 135,2,2,3,3,1997-05-10
1098,Fund 20,6,4,3,5,2011-01-14
1099,Fund 91,2,4,1,5,1993-03-20
1100,Fund 120,7,4,2,2,2014-08-09
1101,Fund 93,1,5,3,1,2011-07-20
1102,Fund 138,3,4,4,2,2011-12-11
1103,Fund 45,1,4,4,5,2006-04-12
1104,Fund 162,5,3,2,1,2004-05-22
1105,Fund 116,5,6,1,4,2000-06-28
1106,Fund 38,4,5,2,4,1994-06-20
1107,Fund 9,1,5,1,2,2016-02-27
1108,Fund 76,4,4,2,4,1999-08-06
1109,Fund 94,6,5,4,5,2013-09-06
1110,Fund 34,2,4,2,5,2021-07-13
1111,Fund 139,6,6,1,5,1990-06-22
1112,Fund 17,2,2,2,5,2008-10-21
1113,Fund 74,8,1,2,2,1995-12-10
1114,Fund 133,2,2,1,1,2020-02-04
1115,Fund 94,8,3,3,1,2011-02-26
1116,Fund 2,3,5,3,2,1997-02-22
1117,Fund 102,7,5,4,2,2006-03-01
1118,Fund 109,5,1,1,4,2022-04-07
1119,Fund 142,4,3,3,5,2008-08-09
1120,Fund 84,3,3,4,4,1999-01-15
1121,Fund 52,1,2,4,5,1993-02-19
1122,Fund 141,5,6,3,2,2017-11-13
1123,Fund 80,4,1,1,1,2004-08-13
1124,Fund 83,4,6,1,5,2016-11-24
1125,Fund 43,4,5,1,2,1998-09-26
1126,Fund 192,4,2,1,5,1997-07-24
1127,Fund 118,8,1,3,1,2014-12-07
1128,Fund 173,6,2,2,4,1991-01-12
1129,Fund 110,2,4,4,3,2022-04-07
1130,Fund 132,8,1,3,1,2022-02-26
1131,Fund 65,6,1,4,2,2020-04-12
1132,Fund 2,4,6,4,4,2018-09-25
1133,Fund 199,6,4,1,5,2004-02-24
1134,Fund 64,1,5,1,1,1998-05-02
1135,Fund 110,3,2,3,1,1998-11-19
1136,Fund 172,7,1,2,1,2002-02-25
1137,Fund 49,5,2,1,2,2013-02-04
1138,Fund 124,6,4,2,1,1996-08-13
1139,Fund 40,1,5,4,5,2011-01-22
1140,Fund 95,5,2,4,2,2012-11-04
1141,Fund 41,8,5,2,2,2004-02-02
1142,Fund 79,4,1,1,1,2007-09-17
1143,Fund 143,1,4,3,3,2006-09-24
1144,Fund 167,7,4,3,2,2006-08-27
1145,Fund 164,8,5,2,4,1992-12-26
1146,Fund 96,2,2,1,3,2013-10-14
1147,Fund 109,2,4,4,3,2019-10-19
1148,Fund 180,2,3,2,3,1999-12-24
1149,Fund 142,7,2,4,5,2011-01-10
1150,Fund 50,5,3,1,1,2011-09-07
1151,Fund 12,5,4,3,4,2020-05-05
1152,Fund 194,8,5,2,1,2007-09-26
1153,Fund 196,8,4,4,5,1999-11-19
1154,Fund 23,7,6,1,5,2022-08-03
1155,Fund 91,6,1,4,4,1994-10-05
1156,Fund 184,6,5,4,1,1995-11-10
1157,Fund 45,2,3,2,5,1999-10-04
1158,Fund 28,3,3,2,4,2014-05-19
1159,Fund 93,6,4,3,4,2004-09-20
1160,Fund 161,2,2,1,1,2014-12-05
1161,Fund 164,4,6,1,3,2017-06-26
1162,Fund 112,2,6,4,4,1992-02-10
1163,Fund 63,8,4,1,2,1994-12-24
1164,Fund 175,4,3,2,2,2018-04-03
1165,Fund 149,4,4,3,4,1993-02-02
1166,Fund 96,3,2,3,5,2008-01-01
1167,Fund 175,6,3,2,5,2011-01-04
1168,Fund 26,1,6,2,5,2006-06-06
1169,Fund 19,2,4,2,3,2007-11-09
1170,Fund 99,1,2,4,4,2018-02-28
1171,Fund 2,6,5,4,2,2014-09-02
1172,Fund 6,8,6,2,1,1990-05-24
1173,Fund 75,6,4,4,5,2010-05-14
1174,Fund 131,2,5,4,5,2008-04-22
1175,Fund 176,1,5,4,1,2000-11-03
1176,Fund 22,1,6,3,1,2016-10-07
1177,Fund 185,7,2,1,2,2011-05-25
1178,Fund 182,1,2,3,5,2004-05-03
1179,Fund 55,1,4,3,2,2015-03-21
1180,Fund 192,8,6,1,5,2006-07-11
1181,Fund 188,3,5,3,5,2021-05-02
1182,Fund 149,1,3,2,4,2018-11-17
1183,Fund 161,4,5,3,3,2018-02-23
1184,Fund 175,5,3,3,5,2020-10-08
1185,Fund 61,2,2,1,5,2013-04-26
1186,Fund 26,1,5,4,2,2022-11-27
1187,Fund 79,8,2,4,2,1995-08-10
1188,Fund 97,6,2,4,2,2015-03-17
1189,Fund 81,2,5,4,4,2016-10-06
1190,Fund 39,6,6,4,5,2018-11-26
1191,Fund 106,7,1,1,1,1998-02-08
1192,Fund 175,6,2,3,2,2005-09-03
1193,Fund 163,8,5,4,2,2009-08-22
1194,Fund 166,3,4,1,1,1995-07-05
1195,Fund 52,2,6,1,2,2021-12-12
1196,Fund 4,1,2,2,2,2012-10-04
1197,Fund 20,8,6,3,3,1996-03-16
1198,Fund 65,6,6,4,4,1999-04-26
1199,Fund 33,3,2,2,1,1990-06-20
1200,Fund 126,1,6,4,4,2009-04-01
1201,Fund 193,3,5,4,5,2021-06-24
1202,Fund 18,2,1,1,2,1993-12-19
1203,Fund 37,2,2,4,5,2019-06-08
